ad-name;target;Hypothesis 1;Hypothesis 2;Hypothesis 3;Teaser;English;French;video;campaign 1;campaign 2;campaign 3;initial exposure;returning after interaction;returning after video;entrepreneur (audience);Cost;Impressions;Post shares;Post reactions;Post comments;Link clicks;Post engagements;Landing page views;Three-second video views;Video watches at 50%;Video watches at 75%;Video watches at 95%;Video watches at 100%
entrepreneur_portraits-anie_rouleau-h3-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;0;37;0;0;59;0;0;0;1;0;1;0;0;0.16;7;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h1-infography-darkpost-en;ret_interaction-none-can-all-45-54;39;0;0;0;0;61;0;0;0;1;0;1;0;0;0.71;21;1;0;0;0;1;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h2-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;39;0;0;0;61;0;0;0;1;0;1;0;0;0.28;20;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h3-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;0;39;0;0;61;0;0;0;1;0;1;0;0;0.18;6;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h1-infography-darkpost-en;ret_interaction-none-can-all-45-54;39;0;0;0;0;61;0;0;0;1;0;1;0;0;3.84;220;0;0;0;2;2;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h2-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;39;0;0;0;61;0;0;0;1;0;1;0;0;3.26;141;1;1;0;0;2;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h2-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;38;0;0;0;60;0;0;0;1;0;1;0;0;0.16;5;1;0;0;0;1;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h3-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;0;38;0;0;60;0;0;0;1;0;1;0;0;0.27;18;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h1-infography-darkpost-en;ret_interaction-none-can-all-45-54;41;0;0;0;0;63;0;0;0;1;0;1;0;0;0.35;13;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h2-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;41;0;0;0;63;0;0;0;1;0;1;0;0;1.01;31;0;1;0;0;1;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h3-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;0;41;0;0;63;0;0;0;1;0;1;0;0;0.35;9;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h1-infography-darkpost-en;ret_interaction-none-can-all-45-54;37;0;0;0;0;59;0;0;0;1;0;1;0;0;2.14;119;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h2-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;37;0;0;0;59;0;0;0;1;0;1;0;0;2.66;131;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h3-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;0;37;0;0;59;0;0;0;1;0;1;0;0;0.81;39;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-naomie_caron-h2-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;37;0;0;0;59;0;0;0;1;0;1;0;0;0.08;4;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-naomie_caron-h3-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;0;37;0;0;59;0;0;0;1;0;1;0;0;3.37;153;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h1-infography-darkpost-en;ret_interaction-none-can-all-45-54;39;0;0;0;0;61;0;0;0;1;0;1;0;0;0.31;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h3-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;0;39;0;0;61;0;0;0;1;0;1;0;0;0.67;25;2;0;0;0;2;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h1-infography-darkpost-en;ret_interaction-none-can-all-45-54;33;0;0;0;0;55;0;0;0;1;0;1;0;0;0.41;7;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h2-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;33;0;0;0;55;0;0;0;1;0;1;0;0;2.46;106;0;0;0;2;2;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h3-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;0;33;0;0;55;0;0;0;1;0;1;0;0;0.41;28;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h1-infography-darkpost-en;ret_interaction-none-can-all-45-54;39;0;0;0;0;61;0;0;0;1;0;1;0;0;0.31;21;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h2-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;39;0;0;0;61;0;0;0;1;0;1;0;0;0.54;26;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h3-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;0;39;0;0;61;0;0;0;1;0;1;0;0;2.69;146;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h1-infography-darkpost-en;ret_interaction-none-can-all-45-54;37;0;0;0;0;59;0;0;0;1;0;1;0;0;0.48;18;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h2-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;37;0;0;0;59;0;0;0;1;0;1;0;0;2.24;82;1;0;0;0;1;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h3-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;0;37;0;0;59;0;0;0;1;0;1;0;0;0.74;29;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h1-infography-darkpost-en;ret_interaction-none-can-all-45-54;38;0;0;0;0;60;0;0;0;1;0;1;0;0;3.76;171;0;1;0;0;1;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h2-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;38;0;0;0;60;0;0;0;1;0;1;0;0;1.46;65;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h1-infography-darkpost-en;ret_interaction-none-can-all-45-54;37;0;0;0;0;59;0;0;0;1;0;1;0;0;1.35;66;1;0;0;0;1;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h2-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;37;0;0;0;59;0;0;0;1;0;1;0;0;0.09;8;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h3-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;0;37;0;0;59;0;0;0;1;0;1;0;0;0.71;54;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-anie_rouleau-h1-infography-darkpost-en;ret_interaction-none-can-all-55-64;37;0;0;0;0;59;0;0;0;1;0;1;0;0;0.1;11;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-anie_rouleau-h2-infography-darkpost-en;ret_interaction-none-can-all-55-64;0;37;0;0;0;59;0;0;0;1;0;1;0;0;1.09;39;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-anie_rouleau-h3-infography-darkpost-en;ret_interaction-none-can-all-55-64;0;0;37;0;0;59;0;0;0;1;0;1;0;0;0.37;17;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h1-infography-darkpost-en;ret_interaction-none-can-all-55-64;39;0;0;0;0;61;0;0;0;1;0;1;0;0;0.38;14;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h2-infography-darkpost-en;ret_interaction-none-can-all-55-64;0;39;0;0;0;61;0;0;0;1;0;1;0;0;1.46;91;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h3-infography-darkpost-en;ret_interaction-none-can-all-55-64;0;0;39;0;0;61;0;0;0;1;0;1;0;0;0.09;12;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h1-infography-darkpost-en;ret_interaction-none-can-all-55-64;39;0;0;0;0;61;0;0;0;1;0;1;0;0;8.34;487;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h2-infography-darkpost-en;ret_interaction-none-can-all-55-64;0;39;0;0;0;61;0;0;0;1;0;1;0;0;2.93;153;0;0;0;2;2;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h1-infography-darkpost-en;ret_interaction-none-can-all-55-64;38;0;0;0;0;60;0;0;0;1;0;1;0;0;0.07;6;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h2-infography-darkpost-en;ret_interaction-none-can-all-55-64;0;38;0;0;0;60;0;0;0;1;0;1;0;0;0.11;7;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h3-infography-darkpost-en;ret_interaction-none-can-all-55-64;0;0;38;0;0;60;0;0;0;1;0;1;0;0;0.02;5;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h1-infography-darkpost-en;ret_interaction-none-can-all-55-64;41;0;0;0;0;63;0;0;0;1;0;1;0;0;0.19;9;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h2-infography-darkpost-en;ret_interaction-none-can-all-55-64;0;41;0;0;0;63;0;0;0;1;0;1;0;0;0.95;32;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h3-infography-darkpost-en;ret_interaction-none-can-all-55-64;0;0;41;0;0;63;0;0;0;1;0;1;0;0;0.65;19;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h1-infography-darkpost-en;ret_interaction-none-can-all-55-64;37;0;0;0;0;59;0;0;0;1;0;1;0;0;0.67;30;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h2-infography-darkpost-en;ret_interaction-none-can-all-55-64;0;37;0;0;0;59;0;0;0;1;0;1;0;0;2.31;136;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h3-infography-darkpost-en;ret_interaction-none-can-all-55-64;0;0;37;0;0;59;0;0;0;1;0;1;0;0;0.59;19;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-naomie_caron-h1-infography-darkpost-en;ret_interaction-none-can-all-55-64;37;0;0;0;0;59;0;0;0;1;0;1;0;0;0.15;19;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-naomie_caron-h2-infography-darkpost-en;ret_interaction-none-can-all-55-64;0;37;0;0;0;59;0;0;0;1;0;1;0;0;0.35;17;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-naomie_caron-h3-infography-darkpost-en;ret_interaction-none-can-all-55-64;0;0;37;0;0;59;0;0;0;1;0;1;0;0;2.32;118;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h1-infography-darkpost-en;ret_interaction-none-can-all-55-64;39;0;0;0;0;61;0;0;0;1;0;1;0;0;0.14;12;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h3-infography-darkpost-en;ret_interaction-none-can-all-55-64;0;0;39;0;0;61;0;0;0;1;0;1;0;0;0.44;32;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h1-infography-darkpost-en;ret_interaction-none-can-all-55-64;33;0;0;0;0;55;0;0;0;1;0;1;0;0;0.55;27;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h2-infography-darkpost-en;ret_interaction-none-can-all-55-64;0;33;0;0;0;55;0;0;0;1;0;1;0;0;3.57;199;0;0;1;1;2;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h3-infography-darkpost-en;ret_interaction-none-can-all-55-64;0;0;33;0;0;55;0;0;0;1;0;1;0;0;0.1;12;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h1-infography-darkpost-en;ret_interaction-none-can-all-55-64;39;0;0;0;0;61;0;0;0;1;0;1;0;0;0.43;36;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h2-infography-darkpost-en;ret_interaction-none-can-all-55-64;0;39;0;0;0;61;0;0;0;1;0;1;0;0;0.24;20;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h3-infography-darkpost-en;ret_interaction-none-can-all-55-64;0;0;39;0;0;61;0;0;0;1;0;1;0;0;1.01;90;0;0;1;0;1;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h1-infography-darkpost-en;ret_interaction-none-can-all-55-64;37;0;0;0;0;59;0;0;0;1;0;1;0;0;0.68;38;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h2-infography-darkpost-en;ret_interaction-none-can-all-55-64;0;37;0;0;0;59;0;0;0;1;0;1;0;0;2.92;84;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h3-infography-darkpost-en;ret_interaction-none-can-all-55-64;0;0;37;0;0;59;0;0;0;1;0;1;0;0;0.32;12;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h1-infography-darkpost-en;ret_interaction-none-can-all-55-64;38;0;0;0;0;60;0;0;0;1;0;1;0;0;4.74;271;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h2-infography-darkpost-en;ret_interaction-none-can-all-55-64;0;38;0;0;0;60;0;0;0;1;0;1;0;0;0.62;30;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h1-infography-darkpost-en;ret_interaction-none-can-all-55-64;37;0;0;0;0;59;0;0;0;1;0;1;0;0;0.82;49;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h2-infography-darkpost-en;ret_interaction-none-can-all-55-64;0;37;0;0;0;59;0;0;0;1;0;1;0;0;0.6;14;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h3-infography-darkpost-en;ret_interaction-none-can-all-55-64;0;0;37;0;0;59;0;0;0;1;0;1;0;0;0.11;14;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-anie_rouleau-h1-infography-darkpost-en;ret_interaction-none-can-all-65+;37;0;0;0;0;59;0;0;0;1;0;1;0;0;0.01;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-anie_rouleau-h2-infography-darkpost-en;ret_interaction-none-can-all-65+;0;37;0;0;0;59;0;0;0;1;0;1;0;0;1.65;56;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-anie_rouleau-h3-infography-darkpost-en;ret_interaction-none-can-all-65+;0;0;37;0;0;59;0;0;0;1;0;1;0;0;0.23;22;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h1-infography-darkpost-en;ret_interaction-none-can-all-65+;39;0;0;0;0;61;0;0;0;1;0;1;0;0;0.3;22;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h2-infography-darkpost-en;ret_interaction-none-can-all-65+;0;39;0;0;0;61;0;0;0;1;0;1;0;0;1.67;62;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h3-infography-darkpost-en;ret_interaction-none-can-all-65+;0;0;39;0;0;61;0;0;0;1;0;1;0;0;1.77;106;0;0;1;3;4;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h1-infography-darkpost-en;ret_interaction-none-can-all-65+;39;0;0;0;0;61;0;0;0;1;0;1;0;0;7.01;437;0;0;1;7;8;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h2-infography-darkpost-en;ret_interaction-none-can-all-65+;0;39;0;0;0;61;0;0;0;1;0;1;0;0;5.52;298;0;2;0;3;5;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h1-infography-darkpost-en;ret_interaction-none-can-all-65+;38;0;0;0;0;60;0;0;0;1;0;1;0;0;0.01;4;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h2-infography-darkpost-en;ret_interaction-none-can-all-65+;0;38;0;0;0;60;0;0;0;1;0;1;0;0;0.18;13;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h3-infography-darkpost-en;ret_interaction-none-can-all-65+;0;0;38;0;0;60;0;0;0;1;0;1;0;0;0.03;7;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h1-infography-darkpost-en;ret_interaction-none-can-all-65+;41;0;0;0;0;63;0;0;0;1;0;1;0;0;0.05;5;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h2-infography-darkpost-en;ret_interaction-none-can-all-65+;0;41;0;0;0;63;0;0;0;1;0;1;0;0;1.18;52;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h3-infography-darkpost-en;ret_interaction-none-can-all-65+;0;0;41;0;0;63;0;0;0;1;0;1;0;0;0.59;29;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h1-infography-darkpost-en;ret_interaction-none-can-all-65+;37;0;0;0;0;59;0;0;0;1;0;1;0;0;0.4;44;0;0;0;0;1;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h2-infography-darkpost-en;ret_interaction-none-can-all-65+;0;37;0;0;0;59;0;0;0;1;0;1;0;0;0.21;23;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-naomie_caron-h3-infography-darkpost-en;ret_interaction-none-can-all-65+;0;0;37;0;0;59;0;0;0;1;0;1;0;0;0.52;38;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h1-infography-darkpost-en;ret_interaction-none-can-all-65+;39;0;0;0;0;61;0;0;0;1;0;1;0;0;0.01;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h2-infography-darkpost-en;ret_interaction-none-can-all-65+;0;39;0;0;0;61;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h3-infography-darkpost-en;ret_interaction-none-can-all-65+;0;0;39;0;0;61;0;0;0;1;0;1;0;0;0.19;9;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h1-infography-darkpost-en;ret_interaction-none-can-all-65+;33;0;0;0;0;55;0;0;0;1;0;1;0;0;0.24;22;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h2-infography-darkpost-en;ret_interaction-none-can-all-65+;0;33;0;0;0;55;0;0;0;1;0;1;0;0;0.62;36;0;0;1;0;1;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h3-infography-darkpost-en;ret_interaction-none-can-all-65+;0;0;33;0;0;55;0;0;0;1;0;1;0;0;0.44;21;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h1-infography-darkpost-en;ret_interaction-none-can-all-65+;39;0;0;0;0;61;0;0;0;1;0;1;0;0;0.36;20;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h2-infography-darkpost-en;ret_interaction-none-can-all-65+;0;39;0;0;0;61;0;0;0;1;0;1;0;0;0.11;6;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h3-infography-darkpost-en;ret_interaction-none-can-all-65+;0;0;39;0;0;61;0;0;0;1;0;1;0;0;0.72;46;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h1-infography-darkpost-en;ret_interaction-none-can-all-65+;37;0;0;0;0;59;0;0;0;1;0;1;0;0;0.91;50;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h2-infography-darkpost-en;ret_interaction-none-can-all-65+;0;37;0;0;0;59;0;0;0;1;0;1;0;0;3.15;143;0;0;0;4;4;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h3-infography-darkpost-en;ret_interaction-none-can-all-65+;0;0;37;0;0;59;0;0;0;1;0;1;0;0;0.14;11;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h1-infography-darkpost-en;ret_interaction-none-can-all-65+;38;0;0;0;0;60;0;0;0;1;0;1;0;0;11.58;732;0;4;0;4;8;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h2-infography-darkpost-en;ret_interaction-none-can-all-65+;0;38;0;0;0;60;0;0;0;1;0;1;0;0;1.88;118;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h1-infography-darkpost-en;ret_interaction-none-can-all-65+;37;0;0;0;0;59;0;0;0;1;0;1;0;0;0.09;10;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h2-infography-darkpost-en;ret_interaction-none-can-all-65+;0;37;0;0;0;59;0;0;0;1;0;1;0;0;0.02;3;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h3-infography-darkpost-en;ret_interaction-none-can-all-65+;0;0;37;0;0;59;0;0;0;1;0;1;0;0;0.04;6;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-anie_rouleau-h1-infography-darkpost-en;ret_videoviews-none-can-all-25-34;37;0;0;0;0;59;0;0;0;1;0;0;1;0;0.04;17;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-anie_rouleau-h2-infography-darkpost-en;ret_videoviews-none-can-all-25-34;0;37;0;0;0;59;0;0;0;1;0;0;1;0;0.47;34;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-anie_rouleau-h3-infography-darkpost-en;ret_videoviews-none-can-all-25-34;0;0;37;0;0;59;0;0;0;1;0;0;1;0;0.02;6;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h1-infography-darkpost-en;ret_videoviews-none-can-all-25-34;39;0;0;0;0;61;0;0;0;1;0;0;1;0;0.04;10;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h2-infography-darkpost-en;ret_videoviews-none-can-all-25-34;0;39;0;0;0;61;0;0;0;1;0;0;1;0;0.86;97;0;0;1;0;1;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h3-infography-darkpost-en;ret_videoviews-none-can-all-25-34;0;0;39;0;0;61;0;0;0;1;0;0;1;0;0.07;9;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h1-infography-darkpost-en;ret_videoviews-none-can-all-25-34;39;0;0;0;0;61;0;0;0;1;0;0;1;0;4;501;0;0;0;2;2;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h2-infography-darkpost-en;ret_videoviews-none-can-all-25-34;0;39;0;0;0;61;0;0;0;1;0;0;1;0;1.71;198;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h1-infography-darkpost-en;ret_videoviews-none-can-all-25-34;38;0;0;0;0;60;0;0;0;1;0;0;1;0;0.02;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h2-infography-darkpost-en;ret_videoviews-none-can-all-25-34;0;38;0;0;0;60;0;0;0;1;0;0;1;0;0.02;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h3-infography-darkpost-en;ret_videoviews-none-can-all-25-34;0;0;38;0;0;60;0;0;0;1;0;0;1;0;0.24;60;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h1-infography-darkpost-en;ret_videoviews-none-can-all-25-34;41;0;0;0;0;63;0;0;0;1;0;0;1;0;0.04;10;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h2-infography-darkpost-en;ret_videoviews-none-can-all-25-34;0;41;0;0;0;63;0;0;0;1;0;0;1;0;0.74;123;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h3-infography-darkpost-en;ret_videoviews-none-can-all-25-34;0;0;41;0;0;63;0;0;0;1;0;0;1;0;0.07;11;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h1-infography-darkpost-en;ret_videoviews-none-can-all-25-34;37;0;0;0;0;59;0;0;0;1;0;0;1;0;1.91;320;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h2-infography-darkpost-en;ret_videoviews-none-can-all-25-34;0;37;0;0;0;59;0;0;0;1;0;0;1;0;2.59;451;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h3-infography-darkpost-en;ret_videoviews-none-can-all-25-34;0;0;37;0;0;59;0;0;0;1;0;0;1;0;0.24;46;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-naomie_caron-h1-infography-darkpost-en;ret_videoviews-none-can-all-25-34;37;0;0;0;0;59;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-naomie_caron-h3-infography-darkpost-en;ret_videoviews-none-can-all-25-34;0;0;37;0;0;59;0;0;0;1;0;0;1;0;0.37;43;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h1-infography-darkpost-en;ret_videoviews-none-can-all-25-34;39;0;0;0;0;61;0;0;0;1;0;0;1;0;0.04;10;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h2-infography-darkpost-en;ret_videoviews-none-can-all-25-34;0;39;0;0;0;61;0;0;0;1;0;0;1;0;0.09;27;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h3-infography-darkpost-en;ret_videoviews-none-can-all-25-34;0;0;39;0;0;61;0;0;0;1;0;0;1;0;0.12;30;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h1-infography-darkpost-en;ret_videoviews-none-can-all-25-34;33;0;0;0;0;55;0;0;0;1;0;0;1;0;0.56;60;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h2-infography-darkpost-en;ret_videoviews-none-can-all-25-34;0;33;0;0;0;55;0;0;0;1;0;0;1;0;0.58;44;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h3-infography-darkpost-en;ret_videoviews-none-can-all-25-34;0;0;33;0;0;55;0;0;0;1;0;0;1;0;0.25;39;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h1-infography-darkpost-en;ret_videoviews-none-can-all-25-34;39;0;0;0;0;61;0;0;0;1;0;0;1;0;0.49;100;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h2-infography-darkpost-en;ret_videoviews-none-can-all-25-34;0;39;0;0;0;61;0;0;0;1;0;0;1;0;0.3;58;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h3-infography-darkpost-en;ret_videoviews-none-can-all-25-34;0;0;39;0;0;61;0;0;0;1;0;0;1;0;1.96;289;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h1-infography-darkpost-en;ret_videoviews-none-can-all-25-34;37;0;0;0;0;59;0;0;0;1;0;0;1;0;0.29;25;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h2-infography-darkpost-en;ret_videoviews-none-can-all-25-34;0;37;0;0;0;59;0;0;0;1;0;0;1;0;1.33;73;0;0;0;1;1;0;0;0;0;0;0
